antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'Security Risk Management', 'Numerical Methods', 'Intelligent Robotics', 'Wireless and Mobile Programming'})","frozenset({'Game Intelligence', 'Software Engineering'})",0.155,0.245,0.075,0.48387096774193544,1.9749835418038182,1.0,0.037024999999999995,1.4628125,0.5842209072978303,0.23076923076923075,0.31638538773766284,0.3949967083607636
"frozenset({'Security Risk Management', 'Numerical Methods', 'Game Intelligence', 'Wireless and Mobile Programming'})","frozenset({'Intelligent Robotics', 'Software Engineering'})",0.125,0.27,0.075,0.6,2.222222222222222,1.0,0.041249999999999995,1.825,0.6285714285714284,0.234375,0.4520547945205479,0.4388888888888889
"frozenset({'Game Intelligence', 'Security Risk Management', 'Intelligent Robotics', 'Software Engineering'})","frozenset({'Wireless and Mobile Programming', 'Numerical Methods'})",0.12,0.305,0.075,0.625,2.0491803278688523,1.0,0.0384,1.8533333333333335,0.5818181818181818,0.2142857142857143,0.46043165467625896,0.4354508196721312
"frozenset({'Security Risk Management', 'Intelligent Robotics', 'Software Engineering', 'Numerical Methods'})","frozenset({'Wireless and Mobile Programming', 'Game Intelligence'})",0.15,0.24,0.075,0.5,2.0833333333333335,1.0,0.039,1.52,0.6117647058823529,0.23809523809523808,0.34210526315789475,0.40625
"frozenset({'Security Risk Management', 'Game Intelligence', 'Software Engineering', 'Numerical Methods'})","frozenset({'Wireless and Mobile Programming', 'Intelligent Robotics'})",0.125,0.275,0.075,0.6,2.1818181818181817,1.0,0.040624999999999994,1.8124999999999998,0.619047619047619,0.23076923076923075,0.44827586206896547,0.43636363636363634
"frozenset({'Security Risk Management', 'Intelligent Robotics', 'Game Intelligence', 'Numerical Methods'})","frozenset({'Wireless and Mobile Programming', 'Software Engineering'})",0.135,0.305,0.075,0.5555555555555555,1.821493624772313,1.0,0.033824999999999994,1.5637499999999998,0.5213872832369941,0.2054794520547945,0.3605115907274179,0.40072859744990885
"frozenset({'Game Intelligence', 'Wireless and Mobile Programming', 'Intelligent Robotics', 'Software Engineering'})","frozenset({'Security Risk Management', 'Numerical Methods'})",0.135,0.27,0.075,0.5555555555555555,2.0576131687242794,1.0,0.038549999999999994,1.6424999999999996,0.5942196531791907,0.22727272727272727,0.3911719939117198,0.41666666666666663
"frozenset({'Wireless and Mobile Programming', 'Intelligent Robotics', 'Software Engineering', 'Numerical Methods'})","frozenset({'Security Risk Management', 'Game Intelligence'})",0.165,0.205,0.075,0.45454545454545453,2.2172949002217295,1.0,0.041174999999999996,1.4575000000000002,0.6574850299401197,0.2542372881355932,0.313893653516295,0.4101995565410199
"frozenset({'Wireless and Mobile Programming', 'Game Intelligence', 'Software Engineering', 'Numerical Methods'})","frozenset({'Security Risk Management', 'Intelligent Robotics'})",0.17,0.245,0.075,0.4411764705882352,1.8007202881152458,1.0,0.03335,1.3510526315789473,0.5357429718875503,0.2205882352941176,0.25983638488507976,0.3736494597839135
"frozenset({'Wireless and Mobile Programming', 'Intelligent Robotics', 'Game Intelligence', 'Numerical Methods'})","frozenset({'Security Risk Management', 'Software Engineering'})",0.15,0.25,0.075,0.5,2.0,1.0,0.0375,1.5,0.5882352941176471,0.23076923076923075,0.3333333333333333,0.4
"frozenset({'Game Intelligence', 'Intelligent Robotics', 'Software Engineering', 'Numerical Methods'})","frozenset({'Security Risk Management', 'Wireless and Mobile Programming'})",0.145,0.255,0.075,0.5172413793103449,2.028397565922921,1.0,0.038024999999999996,1.5432142857142859,0.5929824561403508,0.23076923076923075,0.35200185142328166,0.4056795131845842
"frozenset({'Security Risk Management', 'Software Engineering', 'Wireless and Mobile Programming'})","frozenset({'Intelligent Robotics', 'Game Intelligence', 'Numerical Methods'})",0.185,0.19,0.075,0.4054054054054054,2.1337126600284493,1.0,0.03985,1.3622727272727273,0.6519427402862986,0.25,0.26593259926593255,0.40007112375533427
"frozenset({'Security Risk Management', 'Intelligent Robotics', 'Wireless and Mobile Programming'})","frozenset({'Game Intelligence', 'Software Engineering', 'Numerical Methods'})",0.19,0.205,0.075,0.39473684210526316,1.9255455712451863,1.0,0.03605,1.3134782608695652,0.5934156378600823,0.234375,0.23866269447202915,0.38029525032092426
"frozenset({'Security Risk Management', 'Game Intelligence', 'Wireless and Mobile Programming'})","frozenset({'Intelligent Robotics', 'Software Engineering', 'Numerical Methods'})",0.145,0.205,0.075,0.5172413793103449,2.523128679562658,1.0,0.045275,1.6467857142857145,0.7060428849902535,0.27272727272727276,0.392756451962698,0.4415475189234651
"frozenset({'Security Risk Management', 'Numerical Methods', 'Wireless and Mobile Programming'})","frozenset({'Game Intelligence', 'Intelligent Robotics', 'Software Engineering'})",0.2,0.17,0.075,0.37499999999999994,2.205882352941176,1.0,0.040999999999999995,1.3279999999999998,0.6833333333333332,0.2542372881355932,0.24698795180722885,0.4080882352941176
"frozenset({'Security Risk Management', 'Intelligent Robotics', 'Software Engineering'})","frozenset({'Wireless and Mobile Programming', 'Game Intelligence', 'Numerical Methods'})",0.185,0.21,0.075,0.4054054054054054,1.9305019305019304,1.0,0.03615,1.3286363636363636,0.5914110429447854,0.234375,0.24734861443722198,0.38127413127413123
"frozenset({'Security Risk Management', 'Game Intelligence', 'Software Engineering'})","frozenset({'Wireless and Mobile Programming', 'Intelligent Robotics', 'Numerical Methods'})",0.15,0.22,0.075,0.5,2.272727272727273,1.0,0.041999999999999996,1.56,0.6588235294117646,0.2542372881355932,0.358974358974359,0.4204545454545454
"frozenset({'Security Risk Management', 'Software Engineering', 'Numerical Methods'})","frozenset({'Wireless and Mobile Programming', 'Intelligent Robotics', 'Game Intelligence'})",0.195,0.165,0.075,0.3846153846153846,2.3310023310023307,1.0,0.042824999999999995,1.3568749999999998,0.7093167701863354,0.2631578947368421,0.26301243666513124,0.4195804195804196
"frozenset({'Security Risk Management', 'Intelligent Robotics', 'Game Intelligence'})","frozenset({'Wireless and Mobile Programming', 'Software Engineering', 'Numerical Methods'})",0.155,0.235,0.075,0.48387096774193544,2.059025394646534,1.0,0.038575,1.4821875,0.6086785009861932,0.23809523809523808,0.32532152646004636,0.4015099519560741
"frozenset({'Security Risk Management', 'Intelligent Robotics', 'Numerical Methods'})","frozenset({'Wireless and Mobile Programming', 'Game Intelligence', 'Software Engineering'})",0.205,0.19,0.075,0.36585365853658536,1.925545571245186,1.0,0.03605,1.2773076923076925,0.6046121593291405,0.234375,0.2171032821439325,0.38029525032092426
"frozenset({'Security Risk Management', 'Game Intelligence', 'Numerical Methods'})","frozenset({'Wireless and Mobile Programming', 'Intelligent Robotics', 'Software Engineering'})",0.175,0.215,0.075,0.4285714285714286,1.993355481727575,1.0,0.037375,1.37375,0.604040404040404,0.23809523809523808,0.2720655141037307,0.38870431893687707
"frozenset({'Wireless and Mobile Programming', 'Intelligent Robotics', 'Software Engineering'})","frozenset({'Security Risk Management', 'Game Intelligence', 'Numerical Methods'})",0.215,0.175,0.075,0.3488372093023256,1.993355481727575,1.0,0.037375,1.2669642857142855,0.6348195329087049,0.23809523809523808,0.21071176885130377,0.38870431893687707
"frozenset({'Wireless and Mobile Programming', 'Game Intelligence', 'Software Engineering'})","frozenset({'Security Risk Management', 'Intelligent Robotics', 'Numerical Methods'})",0.19,0.205,0.075,0.39473684210526316,1.9255455712451863,1.0,0.03605,1.3134782608695652,0.5934156378600823,0.234375,0.23866269447202915,0.38029525032092426
"frozenset({'Wireless and Mobile Programming', 'Software Engineering', 'Numerical Methods'})","frozenset({'Security Risk Management', 'Intelligent Robotics', 'Game Intelligence'})",0.235,0.155,0.075,0.3191489361702128,2.0590253946465342,1.0,0.038575,1.2410937499999999,0.6723311546840959,0.23809523809523808,0.19425909605942343,0.4015099519560741
"frozenset({'Wireless and Mobile Programming', 'Intelligent Robotics', 'Game Intelligence'})","frozenset({'Security Risk Management', 'Software Engineering', 'Numerical Methods'})",0.165,0.195,0.075,0.45454545454545453,2.3310023310023307,1.0,0.042824999999999995,1.4758333333333333,0.6838323353293413,0.2631578947368421,0.32241671372106157,0.4195804195804196
"frozenset({'Wireless and Mobile Programming', 'Intelligent Robotics', 'Numerical Methods'})","frozenset({'Security Risk Management', 'Game Intelligence', 'Software Engineering'})",0.22,0.15,0.075,0.3409090909090909,2.2727272727272725,1.0,0.041999999999999996,1.289655172413793,0.717948717948718,0.2542372881355932,0.2245989304812834,0.4204545454545454
"frozenset({'Wireless and Mobile Programming', 'Game Intelligence', 'Numerical Methods'})","frozenset({'Security Risk Management', 'Intelligent Robotics', 'Software Engineering'})",0.21,0.185,0.075,0.35714285714285715,1.9305019305019306,1.0,0.03615,1.267777777777778,0.610126582278481,0.234375,0.21121822962313763,0.38127413127413123
"frozenset({'Game Intelligence', 'Intelligent Robotics', 'Software Engineering'})","frozenset({'Security Risk Management', 'Numerical Methods', 'Wireless and Mobile Programming'})",0.17,0.2,0.075,0.4411764705882352,2.205882352941176,1.0,0.040999999999999995,1.431578947368421,0.6586345381526104,0.2542372881355932,0.301470588235294,0.4080882352941176
"frozenset({'Intelligent Robotics', 'Software Engineering', 'Numerical Methods'})","frozenset({'Security Risk Management', 'Game Intelligence', 'Wireless and Mobile Programming'})",0.205,0.145,0.075,0.36585365853658536,2.523128679562658,1.0,0.045275,1.3482692307692308,0.759329140461216,0.27272727272727276,0.2583083725574098,0.4415475189234651
"frozenset({'Game Intelligence', 'Software Engineering', 'Numerical Methods'})","frozenset({'Security Risk Management', 'Intelligent Robotics', 'Wireless and Mobile Programming'})",0.205,0.19,0.075,0.36585365853658536,1.925545571245186,1.0,0.03605,1.2773076923076925,0.6046121593291405,0.234375,0.2171032821439325,0.38029525032092426
"frozenset({'Intelligent Robotics', 'Game Intelligence', 'Numerical Methods'})","frozenset({'Security Risk Management', 'Software Engineering', 'Wireless and Mobile Programming'})",0.19,0.185,0.075,0.39473684210526316,2.1337126600284497,1.0,0.03985,1.3465217391304347,0.6559670781893003,0.25,0.25734581853406524,0.40007112375533427
"frozenset({'Security Risk Management', 'Software Engineering'})","frozenset({'Wireless and Mobile Programming', 'Intelligent Robotics', 'Game Intelligence', 'Numerical Methods'})",0.25,0.15,0.075,0.3,2.0,1.0,0.0375,1.2142857142857144,0.6666666666666667,0.23076923076923075,0.17647058823529413,0.4
"frozenset({'Security Risk Management', 'Intelligent Robotics'})","frozenset({'Wireless and Mobile Programming', 'Game Intelligence', 'Software Engineering', 'Numerical Methods'})",0.245,0.17,0.075,0.30612244897959184,1.800720288115246,1.0,0.03335,1.1961764705882352,0.588962472406181,0.2205882352941176,0.1640029505778215,0.3736494597839135
"frozenset({'Security Risk Management', 'Game Intelligence'})","frozenset({'Wireless and Mobile Programming', 'Intelligent Robotics', 'Software Engineering', 'Numerical Methods'})",0.205,0.165,0.075,0.36585365853658536,2.2172949002217295,1.0,0.041174999999999996,1.3167307692307693,0.690566037735849,0.2542372881355932,0.24054330363662918,0.4101995565410199
"frozenset({'Wireless and Mobile Programming', 'Game Intelligence'})","frozenset({'Security Risk Management', 'Intelligent Robotics', 'Software Engineering', 'Numerical Methods'})",0.24,0.15,0.075,0.3125,2.0833333333333335,1.0,0.039,1.2363636363636363,0.6842105263157895,0.23809523809523808,0.1911764705882353,0.40625
"frozenset({'Game Intelligence', 'Software Engineering'})","frozenset({'Security Risk Management', 'Numerical Methods', 'Intelligent Robotics', 'Wireless and Mobile Programming'})",0.245,0.155,0.075,0.30612244897959184,1.9749835418038184,1.0,0.037024999999999995,1.2177941176470588,0.6538631346578366,0.23076923076923075,0.17884313488709094,0.3949967083607636
"frozenset({'Intelligent Robotics', 'Game Intelligence'})","frozenset({'Security Risk Management', 'Numerical Methods', 'Software Engineering', 'Wireless and Mobile Programming'})",0.215,0.14,0.075,0.3488372093023256,2.491694352159468,1.0,0.044899999999999995,1.3207142857142855,0.7626326963906581,0.26785714285714285,0.24283396430502974,0.44227574750830567
"frozenset({'Machine Learning', 'Probability and Statistic', 'Multimedia Application Development', 'Information System Analyst and Design', 'Management and Organizational Behavior'})",frozenset({'Mobile Programming'}),0.1,0.34,0.065,0.65,1.9117647058823528,1.0,0.031,1.8857142857142857,0.5299145299145299,0.1733333333333333,0.4696969696969697,0.42058823529411765
"frozenset({'Machine Learning', 'Probability and Statistic', 'Multimedia Application Development', 'Information System Analyst and Design', 'Mobile Programming'})",frozenset({'Management and Organizational Behavior'}),0.09,0.375,0.065,0.7222222222222223,1.9259259259259263,1.0,0.03125,2.250000000000001,0.5283178360101437,0.1625,0.5555555555555557,0.44777777777777783
"frozenset({'Machine Learning', 'Probability and Statistic', 'Multimedia Application Development', 'Management and Organizational Behavior', 'Mobile Programming'})",frozenset({'Information System Analyst and Design'}),0.08,0.355,0.065,0.8125,2.2887323943661975,1.0,0.03660000000000001,3.44,0.6120401337792643,0.17567567567567569,0.7093023255813954,0.4977992957746479
"frozenset({'Machine Learning', 'Probability and Statistic', 'Information System Analyst and Design', 'Management and Organizational Behavior', 'Mobile Programming'})",frozenset({'Multimedia Application Development'}),0.105,0.37,0.065,0.6190476190476191,1.6731016731016732,1.0,0.026150000000000007,1.65375,0.4495058014611088,0.15853658536585366,0.39531368102796677,0.39736164736164736
"frozenset({'Machine Learning', 'Multimedia Application Development', 'Information System Analyst and Design', 'Management and Organizational Behavior', 'Mobile Programming'})",frozenset({'Probability and Statistic'}),0.09,0.38,0.065,0.7222222222222223,1.9005847953216377,1.0,0.0308,2.2320000000000007,0.5207100591715976,0.16049382716049385,0.5519713261648747,0.44663742690058483
"frozenset({'Probability and Statistic', 'Multimedia Application Development', 'Information System Analyst and Design', 'Management and Organizational Behavior', 'Mobile Programming'})",frozenset({'Machine Learning'}),0.105,0.37,0.065,0.6190476190476191,1.6731016731016732,1.0,0.026150000000000007,1.65375,0.4495058014611088,0.15853658536585366,0.39531368102796677,0.39736164736164736
"frozenset({'Multimedia Application Development', 'Machine Learning', 'Probability and Statistic', 'Information System Analyst and Design'})","frozenset({'Management and Organizational Behavior', 'Mobile Programming'})",0.135,0.26,0.065,0.48148148148148145,1.8518518518518516,1.0,0.029899999999999996,1.4271428571428568,0.5317919075144507,0.19696969696969696,0.29929929929929927,0.3657407407407407
"frozenset({'Multimedia Application Development', 'Machine Learning', 'Probability and Statistic', 'Management and Organizational Behavior'})","frozenset({'Information System Analyst and Design', 'Mobile Programming'})",0.125,0.245,0.065,0.52,2.122448979591837,1.0,0.034375,1.5729166666666667,0.6043956043956045,0.21311475409836067,0.3642384105960265,0.39265306122448984
"frozenset({'Multimedia Application Development', 'Machine Learning', 'Probability and Statistic', 'Mobile Programming'})","frozenset({'Management and Organizational Behavior', 'Information System Analyst and Design'})",0.11,0.28,0.065,0.5909090909090909,2.1103896103896105,1.0,0.034199999999999994,1.76,0.5911840968020742,0.2,0.4318181818181818,0.411525974025974
"frozenset({'Management and Organizational Behavior', 'Machine Learning', 'Probability and Statistic', 'Information System Analyst and Design'})","frozenset({'Multimedia Application Development', 'Mobile Programming'})",0.145,0.235,0.065,0.4482758620689656,1.9075568598679387,1.0,0.030925000000000008,1.3865625000000001,0.5564552406657671,0.20634920634920637,0.27879197656073934,0.3624358033749083
"frozenset({'Machine Learning', 'Probability and Statistic', 'Information System Analyst and Design', 'Mobile Programming'})","frozenset({'Multimedia Application Development', 'Management and Organizational Behavior'})",0.135,0.275,0.065,0.48148148148148145,1.7508417508417506,1.0,0.027874999999999997,1.3982142857142854,0.49577590040017777,0.18840579710144928,0.284802043422733,0.3589225589225589
"frozenset({'Management and Organizational Behavior', 'Machine Learning', 'Probability and Statistic', 'Mobile Programming'})","frozenset({'Multimedia Application Development', 'Information System Analyst and Design'})",0.145,0.28,0.065,0.4482758620689656,1.600985221674877,1.0,0.024399999999999998,1.305,0.43904633378317587,0.18055555555555555,0.2337164750957855,0.34020935960591137
"frozenset({'Multimedia Application Development', 'Machine Learning', 'Management and Organizational Behavior', 'Information System Analyst and Design'})","frozenset({'Probability and Statistic', 'Mobile Programming'})",0.155,0.265,0.065,0.41935483870967744,1.5824710894704808,1.0,0.023925000000000002,1.2658333333333334,0.4355939918070096,0.18309859154929575,0.21000658327847269,0.332318928788801
"frozenset({'Multimedia Application Development', 'Machine Learning', 'Information System Analyst and Design', 'Mobile Programming'})","frozenset({'Management and Organizational Behavior', 'Probability and Statistic'})",0.125,0.285,0.065,0.52,1.824561403508772,1.0,0.029375000000000005,1.4895833333333335,0.5164835164835165,0.1884057971014493,0.3286713286713287,0.3740350877192983
"frozenset({'Multimedia Application Development', 'Machine Learning', 'Management and Organizational Behavior', 'Mobile Programming'})","frozenset({'Information System Analyst and Design', 'Probability and Statistic'})",0.115,0.26,0.065,0.5652173913043478,2.1739130434782608,1.0,0.0351,1.7019999999999997,0.6101694915254238,0.20967741935483872,0.41245593419506454,0.4076086956521739
"frozenset({'Management and Organizational Behavior', 'Machine Learning', 'Information System Analyst and Design', 'Mobile Programming'})","frozenset({'Multimedia Application Development', 'Probability and Statistic'})",0.135,0.265,0.065,0.48148148148148145,1.8169112508735148,1.0,0.029225,1.4174999999999998,0.5197865718096931,0.19402985074626866,0.2945326278659611,0.363382250174703
"frozenset({'Multimedia Application Development', 'Information System Analyst and Design', 'Probability and Statistic', 'Management and Organizational Behavior'})","frozenset({'Machine Learning', 'Mobile Programming'})",0.15,0.245,0.065,0.43333333333333335,1.7687074829931975,1.0,0.028250000000000004,1.3323529411764707,0.5113122171945702,0.19696969696969696,0.24944812362030908,0.3493197278911565
"frozenset({'Multimedia Application Development', 'Information System Analyst and Design', 'Probability and Statistic', 'Mobile Programming'})","frozenset({'Management and Organizational Behavior', 'Machine Learning'})",0.14,0.275,0.065,0.46428571428571425,1.688311688311688,1.0,0.026499999999999996,1.353333333333333,0.47406082289803214,0.1857142857142857,0.26108374384236444,0.3503246753246753
"frozenset({'Multimedia Application Development', 'Probability and Statistic', 'Management and Organizational Behavior', 'Mobile Programming'})","frozenset({'Machine Learning', 'Information System Analyst and Design'})",0.125,0.27,0.065,0.52,1.9259259259259258,1.0,0.03125,1.5208333333333333,0.5494505494505494,0.19696969696969696,0.3424657534246575,0.38037037037037036
"frozenset({'Management and Organizational Behavior', 'Information System Analyst and Design', 'Probability and Statistic', 'Mobile Programming'})","frozenset({'Multimedia Application Development', 'Machine Learning'})",0.15,0.265,0.065,0.43333333333333335,1.6352201257861636,1.0,0.02525,1.2970588235294118,0.4570135746606335,0.1857142857142857,0.2290249433106576,0.3393081761006289
"frozenset({'Multimedia Application Development', 'Information System Analyst and Design', 'Management and Organizational Behavior', 'Mobile Programming'})","frozenset({'Machine Learning', 'Probability and Statistic'})",0.145,0.27,0.065,0.4482758620689656,1.6602809706257984,1.0,0.025850000000000005,1.3231249999999999,0.46513720197930736,0.1857142857142857,0.24421350968351446,0.34450830140485317
"frozenset({'Multimedia Application Development', 'Machine Learning', 'Probability and Statistic'})","frozenset({'Management and Organizational Behavior', 'Information System Analyst and Design', 'Mobile Programming'})",0.175,0.195,0.065,0.37142857142857144,1.9047619047619047,1.0,0.030875000000000007,1.280681818181818,0.5757575757575759,0.21311475409836067,0.21916592724046144,0.35238095238095235
"frozenset({'Machine Learning', 'Probability and Statistic', 'Information System Analyst and Design'})","frozenset({'Multimedia Application Development', 'Management and Organizational Behavior', 'Mobile Programming'})",0.19,0.175,0.065,0.34210526315789475,1.954887218045113,1.0,0.03175000000000001,1.2539999999999998,0.6030389363722698,0.21666666666666667,0.20255183413078154,0.35676691729323307
"frozenset({'Management and Organizational Behavior', 'Machine Learning', 'Probability and Statistic'})","frozenset({'Multimedia Application Development', 'Information System Analyst and Design', 'Mobile Programming'})",0.2,0.19,0.065,0.325,1.7105263157894737,1.0,0.026999999999999996,1.2,0.5192307692307692,0.2,0.16666666666666666,0.3335526315789474
"frozenset({'Machine Learning', 'Probability and Statistic', 'Mobile Programming'})","frozenset({'Multimedia Application Development', 'Information System Analyst and Design', 'Management and Organizational Behavior'})",0.19,0.22,0.065,0.34210526315789475,1.555023923444976,1.0,0.0232,1.1856,0.44064577397910726,0.18840579710144928,0.15654520917678813,0.3187799043062201
"frozenset({'Multimedia Application Development', 'Machine Learning', 'Information System Analyst and Design'})","frozenset({'Management and Organizational Behavior', 'Probability and Statistic', 'Mobile Programming'})",0.205,0.205,0.065,0.3170731707317073,1.5466983938132066,1.0,0.02297500000000001,1.164107142857143,0.4446057087566523,0.1884057971014493,0.14097254180088972,0.3170731707317073
"frozenset({'Multimedia Application Development', 'Machine Learning', 'Management and Organizational Behavior'})","frozenset({'Information System Analyst and Design', 'Probability and Statistic', 'Mobile Programming'})",0.195,0.19,0.065,0.3333333333333333,1.7543859649122806,1.0,0.027950000000000003,1.2149999999999999,0.5341614906832299,0.203125,0.17695473251028804,0.33771929824561403
"frozenset({'Multimedia Application Development', 'Machine Learning', 'Mobile Programming'})","frozenset({'Management and Organizational Behavior', 'Information System Analyst and Design', 'Probability and Statistic'})",0.16,0.205,0.065,0.40625,1.981707317073171,1.0,0.032200000000000006,1.3389473684210527,0.5897435897435899,0.21666666666666667,0.2531446540880503,0.3616615853658537
"frozenset({'Management and Organizational Behavior', 'Machine Learning', 'Information System Analyst and Design'})","frozenset({'Multimedia Application Development', 'Probability and Statistic', 'Mobile Programming'})",0.205,0.17,0.065,0.3170731707317073,1.8651362984218076,1.0,0.030150000000000003,1.2153571428571428,0.5834542815674891,0.20967741935483872,0.17719659124302087,0.34971305595408897
"frozenset({'Machine Learning', 'Information System Analyst and Design', 'Mobile Programming'})","frozenset({'Multimedia Application Development', 'Probability and Statistic', 'Management and Organizational Behavior'})",0.175,0.19,0.065,0.37142857142857144,1.954887218045113,1.0,0.03175000000000001,1.2886363636363638,0.5920745920745922,0.21666666666666667,0.2239858906525573,0.35676691729323307
"frozenset({'Management and Organizational Behavior', 'Machine Learning', 'Mobile Programming'})","frozenset({'Multimedia Application Development', 'Information System Analyst and Design', 'Probability and Statistic'})",0.185,0.195,0.065,0.35135135135135137,1.8018018018018018,1.0,0.028925,1.2410416666666666,0.5460122699386503,0.20634920634920637,0.19422528118180296,0.34234234234234234
"frozenset({'Multimedia Application Development', 'Information System Analyst and Design', 'Probability and Statistic'})","frozenset({'Management and Organizational Behavior', 'Machine Learning', 'Mobile Programming'})",0.195,0.185,0.065,0.3333333333333333,1.8018018018018018,1.0,0.028925,1.2224999999999997,0.5527950310559007,0.20634920634920637,0.1820040899795501,0.34234234234234234
"frozenset({'Multimedia Application Development', 'Probability and Statistic', 'Management and Organizational Behavior'})","frozenset({'Machine Learning', 'Information System Analyst and Design', 'Mobile Programming'})",0.19,0.175,0.065,0.34210526315789475,1.954887218045113,1.0,0.03175000000000001,1.2539999999999998,0.6030389363722698,0.21666666666666667,0.20255183413078154,0.35676691729323307
"frozenset({'Multimedia Application Development', 'Probability and Statistic', 'Mobile Programming'})","frozenset({'Management and Organizational Behavior', 'Machine Learning', 'Information System Analyst and Design'})",0.17,0.205,0.065,0.38235294117647056,1.8651362984218078,1.0,0.030150000000000003,1.2871428571428571,0.5588507877664505,0.20967741935483872,0.22308546059933404,0.34971305595408897
"frozenset({'Management and Organizational Behavior', 'Information System Analyst and Design', 'Probability and Statistic'})","frozenset({'Multimedia Application Development', 'Machine Learning', 'Mobile Programming'})",0.205,0.16,0.065,0.3170731707317073,1.9817073170731707,1.0,0.032200000000000006,1.23,0.6231253023705855,0.21666666666666667,0.1869918699186992,0.3616615853658537
"frozenset({'Information System Analyst and Design', 'Probability and Statistic', 'Mobile Programming'})","frozenset({'Multimedia Application Development', 'Machine Learning', 'Management and Organizational Behavior'})",0.19,0.195,0.065,0.34210526315789475,1.7543859649122806,1.0,0.027950000000000003,1.2235999999999998,0.5308641975308642,0.203125,0.18273945733899968,0.33771929824561403
"frozenset({'Management and Organizational Behavior', 'Probability and Statistic', 'Mobile Programming'})","frozenset({'Multimedia Application Development', 'Machine Learning', 'Information System Analyst and Design'})",0.205,0.205,0.065,0.3170731707317073,1.5466983938132066,1.0,0.02297500000000001,1.164107142857143,0.4446057087566523,0.1884057971014493,0.14097254180088972,0.3170731707317073
"frozenset({'Multimedia Application Development', 'Information System Analyst and Design', 'Mobile Programming'})","frozenset({'Management and Organizational Behavior', 'Machine Learning', 'Probability and Statistic'})",0.19,0.2,0.065,0.34210526315789475,1.7105263157894737,1.0,0.026999999999999996,1.216,0.5128205128205128,0.2,0.17763157894736842,0.3335526315789474
"frozenset({'Multimedia Application Development', 'Management and Organizational Behavior', 'Mobile Programming'})","frozenset({'Machine Learning', 'Probability and Statistic', 'Information System Analyst and Design'})",0.175,0.19,0.065,0.37142857142857144,1.954887218045113,1.0,0.03175000000000001,1.2886363636363638,0.5920745920745922,0.21666666666666667,0.2239858906525573,0.35676691729323307
"frozenset({'Management and Organizational Behavior', 'Information System Analyst and Design', 'Mobile Programming'})","frozenset({'Multimedia Application Development', 'Machine Learning', 'Probability and Statistic'})",0.195,0.175,0.065,0.3333333333333333,1.9047619047619049,1.0,0.030875000000000007,1.2374999999999998,0.5900621118012424,0.21311475409836067,0.19191919191919193,0.35238095238095235
"frozenset({'Business Process Analysis', 'Machine Learning', 'Multimedia Application Development', 'Information System Analyst and Design', 'Computer Networks and Security', 'Management and Organizational Behavior'})",frozenset({'Advance Database System'}),0.09,0.385,0.055,0.6111111111111112,1.5873015873015874,1.0,0.02035,1.5814285714285716,0.40659340659340654,0.13095238095238096,0.36766034327009944,0.376984126984127
"frozenset({'Business Process Analysis', 'Machine Learning', 'Multimedia Application Development', 'Information System Analyst and Design', 'Computer Networks and Security', 'Advance Database System'})",frozenset({'Management and Organizational Behavior'}),0.07,0.375,0.055,0.7857142857142857,2.0952380952380953,1.0,0.028749999999999998,2.9166666666666665,0.5620723362658847,0.14102564102564102,0.6571428571428571,0.46619047619047616
"frozenset({'Business Process Analysis', 'Machine Learning', 'Multimedia Application Development', 'Information System Analyst and Design', 'Management and Organizational Behavior', 'Advance Database System'})",frozenset({'Computer Networks and Security'}),0.07,0.365,0.055,0.7857142857142857,2.152641878669276,1.0,0.029449999999999997,2.9633333333333334,0.5757575757575758,0.14473684210526316,0.6625421822272216,0.46819960861056753
"frozenset({'Business Process Analysis', 'Machine Learning', 'Multimedia Application Development', 'Computer Networks and Security', 'Management and Organizational Behavior', 'Advance Database System'})",frozenset({'Information System Analyst and Design'}),0.065,0.355,0.055,0.8461538461538461,2.38353196099675,1.0,0.031925,4.1925,0.6208070004861448,0.1506849315068493,0.7614788312462731,0.5005417118093174
"frozenset({'Business Process Analysis', 'Machine Learning', 'Information System Analyst and Design', 'Computer Networks and Security', 'Management and Organizational Behavior', 'Advance Database System'})",frozenset({'Multimedia Application Development'}),0.07,0.37,0.055,0.7857142857142857,2.1235521235521237,1.0,0.029099999999999997,2.94,0.5689149560117303,0.14285714285714285,0.6598639455782312,0.4671814671814672
"frozenset({'Business Process Analysis', 'Multimedia Application Development', 'Information System Analyst and Design', 'Computer Networks and Security', 'Management and Organizational Behavior', 'Advance Database System'})",frozenset({'Machine Learning'}),0.075,0.37,0.055,0.7333333333333334,1.9819819819819822,1.0,0.02725,2.3625000000000007,0.5356265356265356,0.14102564102564102,0.5767195767195769,0.44099099099099104
"frozenset({'Machine Learning', 'Multimedia Application Development', 'Information System Analyst and Design', 'Computer Networks and Security', 'Management and Organizational Behavior', 'Advance Database System'})",frozenset({'Business Process Analysis'}),0.085,0.35,0.055,0.6470588235294117,1.8487394957983192,1.0,0.02525,1.8416666666666663,0.50173869846001,0.14473684210526316,0.45701357466063336,0.4021008403361344
